"기준 년월 코드","상권 코드","서비스 업종 코드","서비스 업종 코드명","점포 수","유사 업종 점포 수","개업율","개업 점포 수","폐업률","폐업 점포 수","상권 코드명"
"201706","12609","CS200006","일반의원","4","0","0","0","0","0","구천면로41길"
"201706","12609","CS200005","한의원","11","0","0","0","0","0","구천면로41길"
"201706","12609","CS200004","치과의원","6","0","0","0","0","0","구천면로41길"
"201706","12609","CS200003","예체능학원","40","0","0","0","0","0","구천면로41길"
"201706","12609","CS200002","외국어학원","5","0","0","0","0","0","구천면로41길"
"201706","12609","CS200001","입시보습학원","16","0","0","0","0","0","구천면로41길"
"201706","12609","CS100010","호프간이주점","63","3","0","0","0","0","구천면로41길"
"201706","12609","CS100009","커피음료","37","2","0","0","0","0","구천면로41길"
"201706","12609","CS100008","제과점","11","1","0","0","0","0","구천면로41길"
"201706","12609","CS100007","치킨집","38","1","0","0","0","0","구천면로41길"
"201706","12609","CS100006","패스트푸드점","23","1","0","0","0","0","구천면로41길"
"201706","12609","CS100005","분식집","54","1","0","0","0","0","구천면로41길"
"201706","12609","CS100004","양식집","14","1","0","0","0","0","구천면로41길"
"201706","12609","CS100003","일식집","36","1","0","0","0","0","구천면로41길"
"201706","12609","CS100002","중국집","11","2","0","0","0","0","구천면로41길"
"201706","12609","CS100001","한식음식점","246","22","0","0","0","0","구천면로41길"
"201706","12607","CS300011","화장품","16","0","0","0","0","0","올림픽로_E"
"201706","12607","CS300010","문구점","16","0","0","0","0","0","올림픽로_E"
"201706","12607","CS300009","약국","16","0","0","0","0","0","올림픽로_E"
"201706","12607","CS300008","패션잡화","30","0","0","0","0","0","올림픽로_E"
"201706","12607","CS300007","의류점","15","0","0","0","0","0","올림픽로_E"
"201706","12607","CS300006","과일채소","13","0","0","0","0","0","올림픽로_E"
"201706","12607","CS300005","정육점","11","0","0","0","0","0","올림픽로_E"
"201706","12607","CS300004","휴대폰","22","0","0","0","0","0","올림픽로_E"
"201706","12607","CS300003","컴퓨터판매수리","5","0","0","0","0","0","올림픽로_E"
"201706","12607","CS300002","편의점","47","0","0","0","0","0","올림픽로_E"
"201706","12607","CS300001","슈퍼마켓","42","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200022","자동차미용","2","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200021","자동차수리","31","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200020","세탁소","28","1","0","0","0","0","올림픽로_E"
"201706","12607","CS200019","여관업","29","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200018","피부관리실","25","1","0","0","0","0","올림픽로_E"
"201706","12607","CS200017","네일숍","11","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200016","미용실","124","3","0","0","0","0","올림픽로_E"
"201706","12607","CS200012","당구장","5","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200011","PC방","8","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200010","노래방","19","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200009","인테리어","40","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200008","부동산중개업","76","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200007","보육시설","13","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200006","일반의원","11","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200005","한의원","18","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200004","치과의원","15","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200003","예체능학원","51","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200002","외국어학원","8","0","0","0","0","0","올림픽로_E"
"201706","12607","CS200001","입시보습학원","17","0","0","0","0","0","올림픽로_E"
"201706","12607","CS100010","호프간이주점","56","1","0","0","0","0","올림픽로_E"
"201706","12607","CS100009","커피음료","55","1","0","0","0","0","올림픽로_E"
"201706","12607","CS100008","제과점","18","0","0","0","0","0","올림픽로_E"
"201706","12607","CS100007","치킨집","36","1","0","0","0","0","올림픽로_E"
"201706","12607","CS100006","패스트푸드점","33","3","0","0","0","0","올림픽로_E"
"201706","12607","CS100005","분식집","60","0","0","0","0","0","올림픽로_E"
"201706","12607","CS100004","양식집","15","2","0","0","0","0","올림픽로_E"
"201706","12607","CS100003","일식집","52","0","0","0","0","0","올림픽로_E"
"201706","12607","CS100002","중국집","14","2","0","0","0","0","올림픽로_E"
"201706","12607","CS100001","한식음식점","362","9","11.111","1","0","0","올림픽로_E"
"201706","12606","CS300011","화장품","5","0","0","0","0","0","왕십리로_E"
"201706","12606","CS300010","문구점","18","0","0","0","0","0","왕십리로_E"
"201706","12606","CS300009","약국","6","0","0","0","0","0","왕십리로_E"
"201706","12606","CS300008","패션잡화","19","0","0","0","0","0","왕십리로_E"
"201706","12606","CS300007","의류점","9","0","0","0","0","0","왕십리로_E"
"201706","12606","CS300006","과일채소","2","0","0","0","0","0","왕십리로_E"
"201706","12606","CS300005","정육점","4","0","0","0","0","0","왕십리로_E"
"201706","12606","CS300004","휴대폰","7","0","0","0","0","0","왕십리로_E"
"201706","12606","CS300003","컴퓨터판매수리","2","0","0","0","0","0","왕십리로_E"
"201706","12606","CS300002","편의점","32","0","0","0","0","0","왕십리로_E"
"201706","12606","CS300001","슈퍼마켓","14","0","0","0","0","0","왕십리로_E"
"201706","12606","CS200022","자동차미용","3","0","0","0","0","0","왕십리로_E"
"201706","12606","CS200021","자동차수리","12","0","0","0","0","0","왕십리로_E"
"201706","12606","CS200020","세탁소","12","1","0","0","0","0","왕십리로_E"
"201706","12606","CS200019","여관업","4","2","0","0","0","0","왕십리로_E"
"201706","12606","CS200018","피부관리실","10","0","0","0","0","0","왕십리로_E"
"201706","12606","CS200016","미용실","44","3","0","0","0","0","왕십리로_E"
"201706","12606","CS200012","당구장","4","0","0","0","0","0","왕십리로_E"
"201706","12606","CS200011","PC방","3","0","0","0","0","0","왕십리로_E"
"201706","12606","CS200010","노래방","11","0","0","0","0","0","왕십리로_E"
"201706","12606","CS200009","인테리어","20","0","0","0","0","0","왕십리로_E"
"201706","12606","CS200008","부동산중개업","40","0","0","0","0","0","왕십리로_E"
"201706","12606","CS200007","보육시설","6","0","0","0","0","0","왕십리로_E"
"201706","12606","CS200006","일반의원","2","0","0","0","0","0","왕십리로_E"
"201706","12606","CS200005","한의원","5","0","0","0","0","0","왕십리로_E"
"201706","12606","CS200004","치과의원","11","0","0","0","0","0","왕십리로_E"
"201706","12606","CS200003","예체능학원","24","0","0","0","0","0","왕십리로_E"
"201706","12606","CS200002","외국어학원","4","0","0","0","0","0","왕십리로_E"
"201706","12606","CS200001","입시보습학원","12","0","0","0","0","0","왕십리로_E"
"201706","12606","CS100010","호프간이주점","23","3","0","0","0","0","왕십리로_E"
"201706","12606","CS100009","커피음료","74","3","33.333","1","0","0","왕십리로_E"
"201706","12606","CS100008","제과점","20","2","0","0","0","0","왕십리로_E"
"201706","12606","CS100007","치킨집","20","0","0","0","0","0","왕십리로_E"
"201706","12606","CS100006","패스트푸드점","17","0","0","0","0","0","왕십리로_E"
"201706","12606","CS100005","분식집","44","3","0","0","0","0","왕십리로_E"
"201706","12606","CS100004","양식집","64","4","0","0","0","0","왕십리로_E"
"201706","12606","CS100003","일식집","28","0","0","0","0","0","왕십리로_E"
"201706","12606","CS100002","중국집","11","1","0","0","0","0","왕십리로_E"
"201706","12606","CS100001","한식음식점","224","26","0","0","0","0","왕십리로_E"
"201706","12604","CS300011","화장품","17","0","0","0","0","0","화곡로_C"
"201706","12604","CS300010","문구점","8","0","0","0","0","0","화곡로_C"
"201706","12604","CS300009","약국","25","0","0","0","0","0","화곡로_C"
"201706","12604","CS300008","패션잡화","25","0","0","0","0","0","화곡로_C"
"201706","12604","CS300007","의류점","21","0","0","0","0","0","화곡로_C"
"201706","12604","CS300006","과일채소","5","0","0","0","0","0","화곡로_C"
"201706","12604","CS300005","정육점","9","0","0","0","0","0","화곡로_C"
"201706","12604","CS300004","휴대폰","21","0","0","0","0","0","화곡로_C"
"201706","12604","CS300003","컴퓨터판매수리","3","0","0","0","0","0","화곡로_C"
"201706","12604","CS300002","편의점","64","3","33.333","1","0","0","화곡로_C"
"201706","12604","CS300001","슈퍼마켓","33","0","0","0","0","0","화곡로_C"
"201706","12604","CS200022","자동차미용","2","0","0","0","0","0","화곡로_C"
"201706","12604","CS200021","자동차수리","8","0","0","0","0","0","화곡로_C"
"201706","12604","CS200020","세탁소","22","0","0","0","0","0","화곡로_C"
"201706","12604","CS200019","여관업","36","0","0","0","0","0","화곡로_C"
"201706","12604","CS200018","피부관리실","31","1","0","0","0","0","화곡로_C"
"201706","12604","CS200017","네일숍","17","1","0","0","0","0","화곡로_C"
"201706","12604","CS200016","미용실","97","3","0","0","0","0","화곡로_C"
"201706","12604","CS200012","당구장","9","0","0","0","0","0","화곡로_C"
"201706","12604","CS200011","PC방","16","0","0","0","0","0","화곡로_C"
"201706","12604","CS200010","노래방","26","0","0","0","0","0","화곡로_C"
"201706","12604","CS200009","인테리어","29","0","0","0","0","0","화곡로_C"
"201706","12604","CS200008","부동산중개업","47","0","0","0","0","0","화곡로_C"
"201706","12604","CS200007","보육시설","20","0","0","0","0","0","화곡로_C"
"201706","12604","CS200006","일반의원","18","0","0","0","0","0","화곡로_C"
"201706","12604","CS200005","한의원","20","0","0","0","0","0","화곡로_C"
"201706","12604","CS200004","치과의원","22","0","0","0","0","0","화곡로_C"
"201706","12604","CS200003","예체능학원","38","0","0","0","0","0","화곡로_C"
"201706","12604","CS200002","외국어학원","12","0","0","0","0","0","화곡로_C"
"201706","12604","CS200001","입시보습학원","12","0","0","0","0","0","화곡로_C"
"201706","12604","CS100010","호프간이주점","58","2","0","0","0","0","화곡로_C"
"201706","12604","CS100009","커피음료","65","1","0","0","0","0","화곡로_C"
"201706","12604","CS100008","제과점","20","0","0","0","0","0","화곡로_C"
"201706","12604","CS100007","치킨집","31","3","0","0","0","0","화곡로_C"
"201706","12604","CS100006","패스트푸드점","23","1","100","1","0","0","화곡로_C"
"201706","12604","CS100005","분식집","64","4","0","0","0","0","화곡로_C"
"201706","12604","CS100004","양식집","31","3","0","0","0","0","화곡로_C"
"201706","12604","CS100003","일식집","47","0","0","0","0","0","화곡로_C"
"201706","12604","CS100002","중국집","14","0","0","0","0","0","화곡로_C"
"201706","12604","CS100001","한식음식점","261","6","33.333","2","0","0","화곡로_C"
"201706","12603","CS300011","화장품","19","0","0","0","0","0","청파로_C"
"201706","12603","CS300010","문구점","22","0","0","0","0","0","청파로_C"
"201706","12603","CS300009","약국","11","0","0","0","0","0","청파로_C"
"201706","12603","CS300008","패션잡화","32","0","0","0","0","0","청파로_C"
"201706","12603","CS300007","의류점","24","0","0","0","0","0","청파로_C"
"201706","12603","CS300006","과일채소","7","0","0","0","0","0","청파로_C"
"201706","12603","CS300005","정육점","3","0","0","0","0","0","청파로_C"
"201706","12603","CS300004","휴대폰","22","0","0","0","0","0","청파로_C"
"201706","12603","CS300003","컴퓨터판매수리","1","0","0","0","0","0","청파로_C"
"201706","12603","CS300002","편의점","43","1","0","0","0","0","청파로_C"
"201706","12603","CS300001","슈퍼마켓","19","0","0","0","0","0","청파로_C"
"201706","12603","CS200022","자동차미용","1","0","0","0","0","0","청파로_C"
"201706","12603","CS200021","자동차수리","13","0","0","0","0","0","청파로_C"
"201706","12603","CS200020","세탁소","17","1","0","0","0","0","청파로_C"
"201706","12603","CS200019","여관업","28","1","0","0","0","0","청파로_C"
"201706","12603","CS200018","피부관리실","14","0","0","0","0","0","청파로_C"
"201706","12603","CS200017","네일숍","7","0","0","0","0","0","청파로_C"
"201706","12603","CS200016","미용실","61","3","0","0","0","0","청파로_C"
"201706","12603","CS200012","당구장","5","0","0","0","0","0","청파로_C"
"201706","12603","CS200011","PC방","14","0","0","0","0","0","청파로_C"
"201706","12603","CS200010","노래방","14","0","0","0","0","0","청파로_C"
"201706","12603","CS200009","인테리어","22","0","0","0","0","0","청파로_C"
"201706","12603","CS200008","부동산중개업","33","0","0","0","0","0","청파로_C"
"201706","12603","CS200007","보육시설","4","0","0","0","0","0","청파로_C"
"201706","12603","CS200006","일반의원","5","0","0","0","0","0","청파로_C"
"201706","12603","CS200005","한의원","8","0","0","0","0","0","청파로_C"
"201706","12603","CS200004","치과의원","9","0","0","0","0","0","청파로_C"
"201706","12603","CS200003","예체능학원","20","0","0","0","0","0","청파로_C"
"201706","12603","CS200002","외국어학원","3","0","0","0","0","0","청파로_C"
"201706","12603","CS200001","입시보습학원","6","0","0","0","0","0","청파로_C"
"201706","12603","CS100010","호프간이주점","43","3","0","0","0","0","청파로_C"
"201706","12603","CS100009","커피음료","112","0","0","0","0","0","청파로_C"
"201706","12603","CS100008","제과점","20","0","0","0","0","0","청파로_C"
"201706","12603","CS100007","치킨집","17","1","0","0","0","0","청파로_C"
"201706","12603","CS100006","패스트푸드점","51","2","0","0","0","0","청파로_C"
"201706","12603","CS100005","분식집","94","4","25","1","0","0","청파로_C"
"201706","12603","CS100004","양식집","47","2","0","0","0","0","청파로_C"
"201706","12603","CS100003","일식집","56","2","0","0","0","0","청파로_C"
"201706","12603","CS100002","중국집","18","0","0","0","0","0","청파로_C"
"201706","12603","CS100001","한식음식점","294","7","0","0","0","0","청파로_C"
"201706","12602","CS300011","화장품","30","0","0","0","0","0","능동로15길"
"201706","12602","CS300010","문구점","7","0","0","0","0","0","능동로15길"
"201706","12602","CS300009","약국","12","0","0","0","0","0","능동로15길"
"201706","12602","CS300008","패션잡화","49","0","0","0","0","0","능동로15길"
"201706","12602","CS300007","의류점","45","0","0","0","0","0","능동로15길"
"201706","12602","CS300006","과일채소","7","0","0","0","0","0","능동로15길"
"201706","12602","CS300005","정육점","6","0","0","0","0","0","능동로15길"
"201706","12602","CS300004","휴대폰","16","0","0","0","0","0","능동로15길"
"201706","12602","CS300003","컴퓨터판매수리","1","0","0","0","0","0","능동로15길"
"201706","12602","CS300002","편의점","59","1","100","1","0","0","능동로15길"
"201706","12602","CS300001","슈퍼마켓","25","0","0","0","0","0","능동로15길"
"201706","12602","CS200022","자동차미용","2","0","0","0","0","0","능동로15길"
"201706","12602","CS200021","자동차수리","8","0","0","0","0","0","능동로15길"
"201706","12602","CS200020","세탁소","25","1","0","0","0","0","능동로15길"
"201706","12602","CS200019","여관업","40","2","0","0","0","0","능동로15길"
"201706","12602","CS200018","피부관리실","28","0","0","0","0","0","능동로15길"
"201706","12602","CS200017","네일숍","27","0","0","0","0","0","능동로15길"
"201706","12602","CS200016","미용실","124","1","0","0","0","0","능동로15길"
"201706","12602","CS200012","당구장","16","0","0","0","0","0","능동로15길"
"201706","12602","CS200011","PC방","21","0","0","0","0","0","능동로15길"
"201706","12602","CS200010","노래방","41","0","0","0","0","0","능동로15길"
"201706","12602","CS200009","인테리어","30","0","0","0","0","0","능동로15길"
"201706","12602","CS200008","부동산중개업","67","0","0","0","0","0","능동로15길"
"201706","12602","CS200007","보육시설","9","0","0","0","0","0","능동로15길"
"201706","12602","CS200006","일반의원","13","0","0","0","0","0","능동로15길"
"201706","12602","CS200005","한의원","10","0","0","0","0","0","능동로15길"
"201706","12602","CS200004","치과의원","19","0","0","0","0","0","능동로15길"
"201706","12602","CS200003","예체능학원","24","0","0","0","0","0","능동로15길"
"201706","12602","CS200002","외국어학원","3","0","0","0","0","0","능동로15길"
"201706","12602","CS200001","입시보습학원","11","0","0","0","0","0","능동로15길"
"201706","12602","CS100010","호프간이주점","132","2","0","0","0","0","능동로15길"
"201706","12602","CS100009","커피음료","110","3","33.333","1","0","0","능동로15길"
"201706","12602","CS100008","제과점","18","0","0","0","0","0","능동로15길"
"201706","12602","CS100007","치킨집","48","0","0","0","0","0","능동로15길"
"201706","12602","CS100006","패스트푸드점","44","0","0","0","0","0","능동로15길"
"201706","12602","CS100005","분식집","115","0","0","0","0","0","능동로15길"
"201706","12602","CS100004","양식집","58","0","0","0","0","0","능동로15길"
"201706","12602","CS100003","일식집","76","0","0","0","0","0","능동로15길"
"201706","12602","CS100002","중국집","26","1","0","0","0","0","능동로15길"
"201706","12602","CS100001","한식음식점","398","3","0","0","0","0","능동로15길"
"201706","12600","CS300011","화장품","12","0","0","0","0","0","양재대로128길"
"201706","12600","CS300010","문구점","15","0","0","0","0","0","양재대로128길"
"201706","12600","CS300009","약국","22","0","0","0","0","0","양재대로128길"
"201706","12600","CS300008","패션잡화","38","0","0","0","0","0","양재대로128길"
"201706","12600","CS300007","의류점","39","0","0","0","0","0","양재대로128길"
"201706","12600","CS300006","과일채소","16","0","0","0","0","0","양재대로128길"
"201706","12600","CS300005","정육점","15","0","0","0","0","0","양재대로128길"
"201706","12600","CS300004","휴대폰","10","0","0","0","0","0","양재대로128길"
"201706","12600","CS300003","컴퓨터판매수리","6","0","0","0","0","0","양재대로128길"
"201706","12600","CS300002","편의점","48","1","0","0","0","0","양재대로128길"
"201706","12600","CS300001","슈퍼마켓","26","0","0","0","0","0","양재대로128길"
"201706","12600","CS200022","자동차미용","5","0","0","0","0","0","양재대로128길"
"201706","12600","CS200021","자동차수리","40","0","0","0","0","0","양재대로128길"
"201706","12600","CS200020","세탁소","26","0","0","0","0","0","양재대로128길"
"201706","12600","CS200019","여관업","3","0","0","0","0","0","양재대로128길"
"201706","12600","CS200018","피부관리실","28","0","0","0","0","0","양재대로128길"
"201706","12600","CS200017","네일숍","13","0","0","0","0","0","양재대로128길"
"201706","12600","CS200016","미용실","124","5","0","0","0","0","양재대로128길"
"201706","12600","CS200012","당구장","9","0","0","0","0","0","양재대로128길"
"201706","12600","CS200011","PC방","9","0","0","0","0","0","양재대로128길"
"201706","12600","CS200010","노래방","17","0","0","0","0","0","양재대로128길"
"201706","12600","CS200009","인테리어","46","0","0","0","0","0","양재대로128길"
"201706","12600","CS200008","부동산중개업","72","0","0","0","0","0","양재대로128길"
"201706","12600","CS200007","보육시설","24","0","0","0","0","0","양재대로128길"
"201706","12600","CS200006","일반의원","7","0","0","0","0","0","양재대로128길"
"201706","12600","CS200005","한의원","14","0","0","0","0","0","양재대로128길"
"201706","12600","CS200004","치과의원","12","0","0","0","0","0","양재대로128길"
"201706","12600","CS200003","예체능학원","68","0","0","0","0","0","양재대로128길"
"201706","12600","CS200002","외국어학원","12","0","0","0","0","0","양재대로128길"
"201706","12600","CS200001","입시보습학원","47","0","0","0","0","0","양재대로128길"
"201706","12600","CS100010","호프간이주점","49","3","0","0","0","0","양재대로128길"
"201706","12600","CS100009","커피음료","56","0","0","0","0","0","양재대로128길"
"201706","12600","CS100008","제과점","20","1","0","0","0","0","양재대로128길"
"201706","12600","CS100007","치킨집","31","0","0","0","0","0","양재대로128길"
"201706","12600","CS100006","패스트푸드점","25","0","0","0","0","0","양재대로128길"
"201706","12600","CS100005","분식집","56","3","0","0","0","0","양재대로128길"
"201706","12600","CS100004","양식집","12","0","0","0","0","0","양재대로128길"
"201706","12600","CS100003","일식집","53","0","0","0","0","0","양재대로128길"
"201706","12600","CS100002","중국집","12","1","0","0","0","0","양재대로128길"
"201706","12600","CS100001","한식음식점","217","7","0","0","0","0","양재대로128길"
"201706","12599","CS300011","화장품","50","0","0","0","0","0","백범로_A"
"201706","12599","CS300010","문구점","17","0","0","0","0","0","백범로_A"
"201706","12599","CS300009","약국","24","0","0","0","0","0","백범로_A"
"201706","12599","CS300008","패션잡화","69","0","0","0","0","0","백범로_A"
"201706","12599","CS300007","의류점","30","0","0","0","0","0","백범로_A"
"201706","12599","CS300006","과일채소","6","0","0","0","0","0","백범로_A"
"201706","12599","CS300005","정육점","6","0","0","0","0","0","백범로_A"
"201706","12599","CS300004","휴대폰","18","0","0","0","0","0","백범로_A"
"201706","12599","CS300003","컴퓨터판매수리","4","0","0","0","0","0","백범로_A"
"201706","12599","CS300002","편의점","101","1","0","0","0","0","백범로_A"
"201706","12599","CS300001","슈퍼마켓","27","0","0","0","0","0","백범로_A"
"201706","12599","CS200021","자동차수리","29","0","0","0","0","0","백범로_A"
"201706","12599","CS200020","세탁소","19","1","0","0","0","0","백범로_A"
"201706","12599","CS200019","여관업","89","22","4.545","1","0","0","백범로_A"
"201706","12599","CS200018","피부관리실","42","0","0","0","0","0","백범로_A"
"201706","12599","CS200017","네일숍","14","1","0","0","0","0","백범로_A"
"201706","12599","CS200016","미용실","95","1","0","0","0","0","백범로_A"
"201706","12599","CS200012","당구장","7","0","0","0","0","0","백범로_A"
"201706","12599","CS200011","PC방","10","0","0","0","0","0","백범로_A"
"201706","12599","CS200010","노래방","24","0","0","0","0","0","백범로_A"
"201706","12599","CS200009","인테리어","22","0","0","0","0","0","백범로_A"
"201706","12599","CS200008","부동산중개업","69","0","0","0","0","0","백범로_A"
"201706","12599","CS200007","보육시설","8","0","0","0","0","0","백범로_A"
"201706","12599","CS200006","일반의원","21","0","0","0","0","0","백범로_A"
"201706","12599","CS200005","한의원","20","0","0","0","0","0","백범로_A"
"201706","12599","CS200004","치과의원","28","0","0","0","0","0","백범로_A"
"201706","12599","CS200003","예체능학원","42","0","0","0","0","0","백범로_A"
"201706","12599","CS200002","외국어학원","27","0","0","0","0","0","백범로_A"
"201706","12599","CS200001","입시보습학원","16","0","0","0","0","0","백범로_A"
"201706","12599","CS100010","호프간이주점","90","1","0","0","0","0","백범로_A"
"201706","12599","CS100009","커피음료","176","5","0","0","0","0","백범로_A"
"201706","12599","CS100008","제과점","42","0","0","0","0","0","백범로_A"
"201706","12599","CS100007","치킨집","39","0","0","0","0","0","백범로_A"
"201706","12599","CS100006","패스트푸드점","74","0","0","0","0","0","백범로_A"
"201706","12599","CS100005","분식집","128","6","0","0","0","0","백범로_A"
"201706","12599","CS100004","양식집","99","4","0","0","0","0","백범로_A"
"201706","12599","CS100003","일식집","68","3","0","0","0","0","백범로_A"
"201706","12599","CS100002","중국집","32","2","0","0","0","0","백범로_A"
"201706","12599","CS100001","한식음식점","460","16","0","0","0","0","백범로_A"
"201706","12597","CS300011","화장품","37","0","0","0","0","0","천호대로112길"
"201706","12597","CS300010","문구점","19","0","0","0","0","0","천호대로112길"
"201706","12597","CS300009","약국","15","0","0","0","0","0","천호대로112길"
"201706","12597","CS300008","패션잡화","44","0","0","0","0","0","천호대로112길"
"201706","12597","CS300007","의류점","40","0","0","0","0","0","천호대로112길"
"201706","12597","CS300006","과일채소","8","0","0","0","0","0","천호대로112길"
"201706","12597","CS300005","정육점","15","0","0","0","0","0","천호대로112길"
"201706","12597","CS300004","휴대폰","24","0","0","0","0","0","천호대로112길"
"201706","12597","CS300003","컴퓨터판매수리","2","0","0","0","0","0","천호대로112길"
"201706","12597","CS300002","편의점","53","0","0","0","0","0","천호대로112길"
"201706","12597","CS300001","슈퍼마켓","22","0","0","0","0","0","천호대로112길"
"201706","12597","CS200021","자동차수리","4","0","0","0","0","0","천호대로112길"
"201706","12597","CS200020","세탁소","19","0","0","0","0","0","천호대로112길"
"201706","12597","CS200019","여관업","14","0","0","0","0","0","천호대로112길"
"201706","12597","CS200018","피부관리실","30","0","0","0","0","0","천호대로112길"
"201706","12597","CS200017","네일숍","18","1","0","0","0","0","천호대로112길"
"201706","12597","CS200016","미용실","92","3","0","0","0","0","천호대로112길"
"201706","12597","CS200012","당구장","3","0","0","0","0","0","천호대로112길"
"201706","12597","CS200011","PC방","8","0","0","0","0","0","천호대로112길"
"201706","12597","CS200010","노래방","39","0","0","0","0","0","천호대로112길"
"201706","12597","CS200009","인테리어","34","0","0","0","0","0","천호대로112길"
"201706","12597","CS200008","부동산중개업","80","0","0","0","0","0","천호대로112길"
"201706","12597","CS200007","보육시설","16","0","0","0","0","0","천호대로112길"
"201706","12597","CS200006","일반의원","12","0","0","0","0","0","천호대로112길"
"201706","12597","CS200005","한의원","12","0","0","0","0","0","천호대로112길"
"201706","12597","CS200004","치과의원","14","0","0","0","0","0","천호대로112길"
"201706","12597","CS200003","예체능학원","65","0","0","0","0","0","천호대로112길"
"201706","12597","CS200002","외국어학원","12","0","0","0","0","0","천호대로112길"
"201706","12597","CS200001","입시보습학원","15","0","0","0","0","0","천호대로112길"
"201706","12597","CS100010","호프간이주점","47","1","0","0","0","0","천호대로112길"
"201706","12597","CS100009","커피음료","72","1","0","0","0","0","천호대로112길"
"201706","12597","CS100008","제과점","17","2","0","0","0","0","천호대로112길"
"201706","12597","CS100007","치킨집","24","2","0","0","0","0","천호대로112길"
"201706","12597","CS100006","패스트푸드점","7","0","0","0","0","0","천호대로112길"
"201706","12597","CS100005","분식집","44","0","0","0","0","0","천호대로112길"
"201706","12597","CS100004","양식집","15","0","0","0","0","0","천호대로112길"
"201706","12597","CS100003","일식집","53","1","0","0","0","0","천호대로112길"
"201706","12597","CS100002","중국집","6","0","0","0","0","0","천호대로112길"
"201706","12597","CS100001","한식음식점","268","13","0","0","0","0","천호대로112길"
"201706","12595","CS300011","화장품","9","0","0","0","0","0","강서로_F"
"201706","12595","CS300010","문구점","9","0","0","0","0","0","강서로_F"
"201706","12595","CS300009","약국","21","0","0","0","0","0","강서로_F"
"201706","12595","CS300008","패션잡화","36","0","0","0","0","0","강서로_F"
"201706","12595","CS300007","의류점","17","0","0","0","0","0","강서로_F"
"201706","12595","CS300006","과일채소","20","0","0","0","0","0","강서로_F"
"201706","12595","CS300005","정육점","9","0","0","0","0","0","강서로_F"
"201706","12595","CS300004","휴대폰","8","0","0","0","0","0","강서로_F"
"201706","12595","CS300003","컴퓨터판매수리","2","0","0","0","0","0","강서로_F"
"201706","12595","CS300002","편의점","32","2","0","0","0","0","강서로_F"
"201706","12595","CS300001","슈퍼마켓","31","0","0","0","0","0","강서로_F"
"201706","12595","CS200022","자동차미용","1","0","0","0","0","0","강서로_F"
"201706","12595","CS200021","자동차수리","7","0","0","0","0","0","강서로_F"
"201706","12595","CS200020","세탁소","26","0","0","0","0","0","강서로_F"
"201706","12595","CS200019","여관업","1","0","0","0","0","0","강서로_F"
"201706","12595","CS200018","피부관리실","22","1","0","0","0","0","강서로_F"
"201706","12595","CS200017","네일숍","14","0","0","0","0","0","강서로_F"
"201706","12595","CS200016","미용실","100","2","0","0","0","0","강서로_F"
"201706","12595","CS200012","당구장","4","0","0","0","0","0","강서로_F"
"201706","12595","CS200011","PC방","7","0","0","0","0","0","강서로_F"
"201706","12595","CS200010","노래방","6","0","0","0","0","0","강서로_F"
"201706","12595","CS200009","인테리어","22","0","0","0","0","0","강서로_F"
"201706","12595","CS200008","부동산중개업","62","0","0","0","0","0","강서로_F"
"201706","12595","CS200007","보육시설","18","0","0","0","0","0","강서로_F"
"201706","12595","CS200006","일반의원","6","0","0","0","0","0","강서로_F"
"201706","12595","CS200005","한의원","16","0","0","0","0","0","강서로_F"
"201706","12595","CS200004","치과의원","25","0","0","0","0","0","강서로_F"
"201706","12595","CS200003","예체능학원","55","0","0","0","0","0","강서로_F"
"201706","12595","CS200002","외국어학원","36","0","0","0","0","0","강서로_F"
"201706","12595","CS200001","입시보습학원","84","0","0","0","0","0","강서로_F"
"201706","12595","CS100010","호프간이주점","33","2","0","0","0","0","강서로_F"
"201706","12595","CS100009","커피음료","59","9","20","2","10","1","강서로_F"
"201706","12595","CS100008","제과점","28","2","0","0","0","0","강서로_F"
"201706","12595","CS100007","치킨집","32","0","0","0","0","0","강서로_F"
"201706","12595","CS100006","패스트푸드점","40","6","0","0","0","0","강서로_F"
"201706","12595","CS100005","분식집","84","3","0","0","0","0","강서로_F"
"201706","12595","CS100004","양식집","28","2","0","0","0","0","강서로_F"
"201706","12595","CS100003","일식집","30","0","0","0","0","0","강서로_F"
"201706","12595","CS100002","중국집","11","1","0","0","0","0","강서로_F"
"201706","12595","CS100001","한식음식점","174","12","0","0","0","0","강서로_F"
"201706","12592","CS300011","화장품","3","0","0","0","0","0","상일로_B"
"201706","12592","CS300010","문구점","3","0","0","0","0","0","상일로_B"
